SKU, Name, Supply Phase 1, Supply Phase 2 , Supply Phase 3, Supply Phase 4, Supply Phase 5 , LLC Pricing, Description, IsActive
8794,Cove Mould #86 Cove (9/16 x 1-5/8),Interior Trim|Mouldings|Cove Mould,,,,,,Cove Mould #86 Cove (9/16 x 1-5/8),Yes
8795,Crown #37 (9/16 x 5-1/16),Interior Trim|Mouldings|Crown,,,,,,Crown #37 (9/16 x 5-1/16),Yes
8796,Crown #37 (9/16 x 5-1/16) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #37 (9/16 x 5-1/16) FJ,Yes
8797,Crown #37 (9/16 x 5-1/16) FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #37 (9/16 x 5-1/16) FJ Primed,Yes
8798,Crown #40 (1-1/4 x 5-3/8) WP,Interior Trim|Mouldings|Crown,,,,,,Crown #40 (1-1/4 x 5-3/8) WP,Yes
8799,Crown #40 (1-1/4 x 5-3/8) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #40 (1-1/4 x 5-3/8) FJ,Yes
8800,Crown #45 (9/16 x 5-1/4) ,Interior Trim|Mouldings|Crown,,,,,,Crown #45 (9/16 x 5-1/4) ,Yes
8801,Crown #45 (9/16 x 5-1/4) FJ,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|FJ White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #45 (9/16 x 5-1/4) FJ,Yes
8802,Crown #45 (9/16 x 5-1/4) FJ Primed,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,,Crown #45 (9/16 x 5-1/4) FJ Primed,Yes
8803,Crown #45 (9/16 x 5-1/4) MDF,Interior Trim|Mouldings|Crown|MDF,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|MDF,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #45 (9/16 x 5-1/4) MDF,Yes
8804,Crown #46 (9/16 X 5-1/2),Interior Trim|Mouldings|Crown,,,,,,Crown #46 (9/16 X 5-1/2),Yes
8805,Crown #46 (9/16 X 5-1/2) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #46 (9/16 X 5-1/2) FJ,Yes
8806,Crown #46 (9/16 X 5-1/2) FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #46 (9/16 X 5-1/2) FJ Primed,Yes
8807,Crown #46 (9/16 X 5-1/2) MDF,Interior Trim|Mouldings|Crown|MDF,,,,,,Crown #46 (9/16 X 5-1/2) MDF,Yes
8808,Crown #47 (9/16 x 4-5/8 -10') FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #47 (9/16 x 4-5/8 -10') FJ Primed,Yes
8809,Crown #47 (9/16 x 4-5/8 -12') FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #47 (9/16 x 4-5/8 -12') FJ Primed,Yes
8810,Crown #47 (9/16 x 4-5/8 -12') Flex,Interior Trim|Flex Trim|Crown,,,,,,Crown #47 (9/16 x 4-5/8 -12') Flex,Yes
8811,Crown #47 (9/16 x 4-5/8 -14') FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #47 (9/16 x 4-5/8 -14') FJ Primed,Yes
8812,Crown #47 (9/16 x 4-5/8 -16') FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #47 (9/16 x 4-5/8 -16') FJ Primed,Yes
8813,Crown #47 (9/16 x 4-5/8) Clear,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,,,,Crown #47 (9/16 x 4-5/8) ,Yes
8814,Crown #47 (9/16 x 4-5/8) FJ,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|FJ White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #47 (9/16 x 4-5/8) FJ,Yes
8815,Crown #47 (9/16 x 4-5/8) FJ Primed,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|FJ White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #47 (9/16 x 4-5/8) FJ Primed,Yes
8816,Crown #47 (9/16 x 4-5/8) MDF,Interior Trim|Mouldings|Crown|MDF,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|MDF,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #47 (9/16 x 4-5/8) MDF,Yes
8817,Crown #48 (11/16 x 4-1/4 -10') ,Interior Trim|Mouldings|Crown,,,,,,Crown #48 (11/16 x 4-1/4 -10') ,Yes
8818,Crown #48 (11/16 x 4-1/4 -12') ,Interior Trim|Mouldings|Crown,,,,,,Crown #48 (11/16 x 4-1/4 -12') ,Yes
8819,Crown #48 (11/16 x 4-1/4 -14') ,Interior Trim|Mouldings|Crown,,,,,,Crown #48 (11/16 x 4-1/4 -14') ,Yes
8820,Crown #48 (11/16 x 4-1/4 -16') ,Interior Trim|Mouldings|Crown,,,,,,Crown #48 (11/16 x 4-1/4 -16') ,Yes
8821,Crown #48 (11/16 x 4-1/4 -8') ,Interior Trim|Mouldings|Crown,,,,,,Crown #48 (11/16 x 4-1/4 -8') ,Yes
8822,Crown #48 (11/16 x 4-1/4) WP,Interior Trim|Mouldings|Crown|Clear,,,,,,Crown #48 (11/16 x 4-1/4) WP,Yes
8823,Crown #48 (11/16 x 4-1/4) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #48 (11/16 x 4-1/4) FJ,Yes
8824,Crown #48 (11/16 x 4-1/4) FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #48 (11/16 x 4-1/4) FJ Primed,Yes
8825,Crown #48 (11/16 x 4-1/4) MDF,Interior Trim|Mouldings|Crown|MDF,,,,,,Crown #48 (11/16 x 4-1/4) MDF,Yes
8826,Crown #49 (9/16 X 3-5/8 -12') Flex,Interior Trim|Flex Trim|Crown,,,,,,Crown #49 (9/16 X 3-5/8 -12') Flex,Yes
8827,Crown #49 (9/16 X 3-5/8) Clear,Interior Trim|Mouldings|Crown|Clear,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|Clear White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #49 (9/16 X 3-5/8) WP,Yes
8828,Crown #49 (9/16 X 3-5/8) FJ,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|FJ White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #49 (9/16 X 3-5/8) FJ,Yes
8829,Crown #49 (9/16 X 3-5/8) FJ Primed,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|FJ White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #49 (9/16 X 3-5/8) FJ Primed,Yes
8830,Crown #49 (9/16 X 3-5/8) MDF,Interior Trim|Mouldings|Crown|MDF,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|MDF,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #49 (9/16 X 3-5/8) MDF,Yes
8831,Crown #51 (1/2 x 3-1/4 -10') ,Interior Trim|Mouldings|Crown,,,,,,Crown #51 (1/2 x 3-1/4 -10') ,Yes
8832,Crown #51 (1/2 x 3-1/4 -12') ,Interior Trim|Mouldings|Crown,,,,,,Crown #51 (1/2 x 3-1/4 -12') ,Yes
8833,Crown #51 (1/2 x 3-1/4 -14') ,Interior Trim|Mouldings|Crown,,,,,,Crown #51 (1/2 x 3-1/4 -14') ,Yes
8834,Crown #51 (1/2 x 3-1/4 -16') ,Interior Trim|Mouldings|Crown,,,,,,Crown #51 (1/2 x 3-1/4 -16') ,Yes
8835,Crown #51 (1/2 x 3-1/4 -8') ,Interior Trim|Mouldings|Crown,,,,,,Crown #51 (1/2 x 3-1/4 -8') ,Yes
8836,Crown #51 (1/2 x 3-1/4) ,Interior Trim|Mouldings|Crown,,,,,,Crown #51 (1/2 x 3-1/4) ,Yes
8837,Crown #51 (1/2 x 3-1/4) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #51 (1/2 x 3-1/4) FJ,Yes
8838,Crown #51 (1/2 x 3-1/4) FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #51 (1/2 x 3-1/4) FJ Primed,Yes
8839,Crown #51 (1/2 x 3-1/4) MDF,Interior Trim|Mouldings|Crown|MDF,,,,,,Crown #51 (1/2 x 3-1/4) MDF,Yes
8840,Crown #52 (9/16 x 2-3/4) WP,Interior Trim|Mouldings|Crown|Clear,,,,,,Crown #52 (9/16 x 2-3/4) WP,Yes
8841,Crown #52 (9/16 x 2-3/4) FJ,Interior Trim|Mouldings|Crown|FJ,Interior Trim|Raleigh Interior Trim|Mouldings|Crown,Interior Trim|Texas Region Millwork|Mouldings|Crown & Cove Mouldings|FJ White Pine,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,Crown #52 (9/16 x 2-3/4) FJ,Yes
8842,Crown #52 (9/16 x 2-3/4) FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #52 (9/16 x 2-3/4) FJ Primed,Yes
8843,Crown #53 (9/16 x 2-5/8) Clear,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,,,,Crown #53 (9/16 x 2-5/8),Yes
8844,Crown #53 (9/16 x 2-5/8) FJ,Interior Trim|Northern VA Interior Trim|Mouldings|Crown,,,,,,Crown #53 (9/16 x 2-5/8) FJ,Yes
8845,Crown #68 (9/16 x 1-5/8) WP,Interior Trim|Mouldings|Crown,,,,,,Crown #68 (9/16 x 1-5/8) WP,Yes
8846,Crown #68 (9/16 x 1-5/8) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #68 (9/16 x 1-5/8) FJ,Yes
8847,Crown #74 (9/16 x 1-3/4 -10') ,Interior Trim|Mouldings|Crown,,,,,,Crown #74 (9/16 x 1-3/4 -10') ,Yes
8848,Crown #74 (9/16 x 1-3/4 -12') ,Interior Trim|Mouldings|Crown,,,,,,Crown #74 (9/16 x 1-3/4 -12') ,Yes
8849,Crown #74 (9/16 x 1-3/4 -14') ,Interior Trim|Mouldings|Crown,,,,,,Crown #74 (9/16 x 1-3/4 -14') ,Yes
8850,Crown #74 (9/16 x 1-3/4 -16') ,Interior Trim|Mouldings|Crown,,,,,,Crown #74 (9/16 x 1-3/4 -16') ,Yes
8851,Crown #74 (9/16 x 1-3/4 -8') ,Interior Trim|Mouldings|Crown,,,,,,Crown #74 (9/16 x 1-3/4 -8') ,Yes
8852,Crown #74 (9/16 x 1-3/4) WP,Interior Trim|Mouldings|Crown,,,,,,Crown #74 (9/16 x 1-3/4) WP,Yes
8853,Crown #74 (9/16 x 1-3/4) FJ,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #74 (9/16 x 1-3/4) FJ,Yes
8854,Crown #74 (9/16 x 1-3/4) FJ Primed,Interior Trim|Mouldings|Crown|FJ,,,,,,Crown #74 (9/16 x 1-3/4) FJ Primed,Yes
8855,Crown #74 (9/16 x 1-3/4) MDF,Interior Trim|Mouldings|Crown|MDF,,,,,,Crown #74 (9/16 x 1-3/4) MDF,Yes
8856,Dentil Mould #60 (1/2 x 5/8),Interior Trim|Mouldings|Dentil Mould ,,,,,,Dentil Mould #60 (1/2 x 5/8),Yes
8857,Dentil Mould (1 x 4-1/2) Exterior ,Interior Trim|Mouldings|Dentil Mould ,,,,,,Dentil Mould (1 x 4-1/2) Exterior ,Yes
8858,Dentil Mould #739 (1/2 x 1-3/4) Interior ,Interior Trim|Northern VA Interior Trim|Mouldings|Dentil Mould,,,,,,Dentil Mould (1/2 x 1-3/4) Interior ,Yes
8859,Dentil Mould (1-1/16 x 4-1/4) Crown,Interior Trim|Mouldings|Dentil Mould ,,,,,,Dentil Mould (1-1/16 x 4-1/4) Crown,Yes
8860,Speed Dentil 3-5/8 ,Interior Trim|Mouldings|Dentil Mould ,,,,,,Speed Dentil 3-5/8 ,Yes
8861,Speed Dentil 3-5/8 FJ,Interior Trim|Mouldings|Dentil Mould ,,,,,,Speed Dentil 3-5/8 FJ,Yes
8862,Speed Dentil 4-1/4 FJ,Interior Trim|Mouldings|Dentil Mould ,,,,,,Speed Dentil 4-1/4 FJ,Yes
8863,Speed Dentil 5-5/16 ,Interior Trim|Mouldings|Dentil Mould ,,,,,,Speed Dentil 5-5/16 ,Yes
8864,1 x 4 R/L Alder,Interior Trim|Dimensional|Alder,,,,,,1 x 4 R/L Alder,Yes
8865,1 x 6 R/L Alder,Interior Trim|Dimensional|Alder,,,,,,1 x 6 R/L Alder,Yes
8866,1 x 8 R/L Alder,Interior Trim|Dimensional|Alder,,,,,,1 x 8 R/L Alder,Yes
8867,1 x 12 R/L Ash,Interior Trim|Dimensional|Ash,,,,,,1 x 12 R/L Ash,Yes
8868,1 x 6 R/L Ash,Interior Trim|Dimensional|Ash,,,,,,1 x 6 R/L Ash,Yes
8869,1 x 8 R/L Ash,Interior Trim|Dimensional|Ash,,,,,,1 x 8 R/L Ash,Yes
8870,1 x 10 R/L Cherry,Interior Trim|Dimensional|Cherry,,,,,,1 x 10 R/L Cherry,Yes
8871,1 x 12 R/L Cherry,Interior Trim|Dimensional|Cherry,Interior Trim|Texas Region Millwork|Dimensional |Cherry,,,,,1 x 12 R/L Cherry,Yes
8872,1 x 6 R/L Cherry,Interior Trim|Dimensional|Cherry,Interior Trim|Texas Region Millwork|Dimensional |Cherry,,,,,1 x 6 R/L Cherry,Yes
8873,1 x 8 R/L Cherry,Interior Trim|Dimensional|Cherry,Interior Trim|Texas Region Millwork|Dimensional |Cherry,,,,,1 x 8 R/L Cherry,Yes
8874,1 x 12 R/L Mahogany,Interior Trim|Dimensional|Mahogany,Interior Trim|Texas Region Millwork|Dimensional |Mahogany,,,,,1 x 12 R/L Mahogany,Yes
8875,1 x 6 R/L Mahogany,Interior Trim|Dimensional|Mahogany,Interior Trim|Texas Region Millwork|Dimensional |Mahogany,,,,,1 x 6 R/L Mahogany,Yes
8876,1 x 10 R/L White Maple,Interior Trim|Dimensional|Maple,Interior Trim|Texas Region Millwork|Dimensional |Maple,,,,,1 x 10 R/L White Maple,Yes
8877,1 x 12 R/L White Maple,Interior Trim|Dimensional|Maple,Interior Trim|Texas Region Millwork|Dimensional |Maple,,,,,1 x 12 R/L White Maple,Yes
8878,1 x 4 R/L White Maple,Interior Trim|Dimensional|Maple,Interior Trim|Texas Region Millwork|Dimensional |Maple,,,,,1 x 4 R/L White Maple,Yes
8879,1 x 6 R/L White Maple,Interior Trim|Dimensional|Maple,Interior Trim|Texas Region Millwork|Dimensional |Maple,,,,,1 x 6 R/L White Maple,Yes
8880,1 x 8 R/L White Maple,Interior Trim|Dimensional|Maple,Interior Trim|Texas Region Millwork|Dimensional |Maple,,,,,1 x 8 R/L White Maple,Yes
8881,1 x 2 - 10' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 2 - 10' CLEAR OAK S4S,Yes
8882,1 x 2 - 12' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 2 - 12' CLEAR OAK S4S,Yes
8883,1 x 2 - 14' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 2 - 14' CLEAR OAK S4S,Yes
8884,1 x 2 - 16' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 2 - 16' CLEAR OAK S4S,Yes
8885,1 x 2 - 6' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 2 - 6' CLEAR OAK S4S,Yes
8886,1 x 2 - 8' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 2 - 8' CLEAR OAK S4S,Yes
8887,1 x 4 - 10' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 4 - 10' CLEAR OAK S4S,Yes
8888,1 x 4 - 12' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 4 - 12' CLEAR OAK S4S,Yes
8889,1 x 4 - 14' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 4 - 14' CLEAR OAK S4S,Yes
8890,1 x 4 - 16' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 4 - 16' CLEAR OAK S4S,Yes
8891,1 x 4 - 6' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 4 - 6' CLEAR OAK S4S,Yes
8892,1 x 4 - 8' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 4 - 8' CLEAR OAK S4S,Yes
8893,1 x 6 - 10' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 6 - 10' CLEAR OAK S4S,Yes
8894,1 x 6 - 12' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 6 - 12' CLEAR OAK S4S,Yes
8895,1 x 6 - 14' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 6 - 14' CLEAR OAK S4S,Yes
8896,1 x 6 - 16' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 6 - 16' CLEAR OAK S4S,Yes
8897,1 x 6 - 6' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 6 - 6' CLEAR OAK S4S,Yes
8898,1 x 6 - 8' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 6 - 8' CLEAR OAK S4S,Yes
8899,1 x 8 - 10' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 8 - 10' CLEAR OAK S4S,Yes
8900,1 x 8 - 12' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 8 - 12' CLEAR OAK S4S,Yes
8901,1 x 8 - 14' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 8 - 14' CLEAR OAK S4S,Yes
8902,1 x 8 - 16' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 8 - 16' CLEAR OAK S4S,Yes
8903,1 x 8 - 6' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 8 - 6' CLEAR OAK S4S,Yes
8904,1 x 8 - 8' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 8 - 8' CLEAR OAK S4S,Yes
8905,1 x 10 - 10' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 10 - 10' CLEAR OAK S4S,Yes
8906,1 x 10 - 12' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 10 - 12' CLEAR OAK S4S,Yes
8907,1 x 10 - 14' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 10 - 14' CLEAR OAK S4S,Yes
8908,1 x 10 - 16' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 10 - 16' CLEAR OAK S4S,Yes
8909,1 x 10 - 6' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 10 - 6' CLEAR OAK S4S,Yes
8910,1 x 10 - 8' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 10 - 8' CLEAR OAK S4S,Yes
8911,1 x 12 - 10' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 12 - 10' CLEAR OAK S4S,Yes
8912,1 x 12 - 12' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 12 - 12' CLEAR OAK S4S,Yes
8913,1 x 12 - 14' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 12 - 14' CLEAR OAK S4S,Yes
8914,1 x 12 - 16' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 12 - 16' CLEAR OAK S4S,Yes
8915,1 x 12 - 6' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 12 - 6' CLEAR OAK S4S,Yes
8916,1 x 12 - 8' CLEAR OAK S4S,Interior Trim|Dimensional|Oak,,,,,,1 x 12 - 8' CLEAR OAK S4S,Yes
8917,1 x 12 R/L Parana Pine,Interior Trim|Dimensional|Parana Pine,,,,,,1 x 12 R/L Parana Pine,Yes
8918,1 x 4 R/L Parana Pine,Interior Trim|Dimensional|Parana Pine,,,,,,1 x 4 R/L Parana Pine,Yes
8919,1 x 6 R/L Parana Pine,Interior Trim|Dimensional|Parana Pine,,,,,,1 x 6 R/L Parana Pine,Yes
8920,1 x 8 R/L Parana Pine,Interior Trim|Dimensional|Parana Pine,,,,,,1 x 8 R/L Parana Pine,Yes
8921,1 x 2 Pine FJ,Interior Trim|Dimensional|Pine,,,,,,1 x 2 Pine FJ,Yes
8922,1 x 4 RL FJ Pine,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |FJ Pine,,,,,1 x 4 RL FJ Pine,Yes
8923,1 x 4 R/L Pine C&Btr S4S Dry,Interior Trim|Dimensional|Pine,,,,,,1 x 4 R/L Pine C&Btr S4S Dry,Yes
8924,1 x 4 R/L Pine D&Btr Dry S4S,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |D & Btr Pine,,,,,1 x 4 R/L Pine D&Btr Dry S4S,Yes
8925,1 x 4 R/L Pine FJ S4S,Interior Trim|Dimensional|Pine,,,,,,1 x 4 R/L Pine FJ S4S,Yes
8926,1 x 5 - 16' Pine C Grade Square Edge FJ,Interior Trim|Dimensional|Pine,,,,,,1 x 5 - 16' Pine C Grade Square Edge FJ,Yes
8927,1 x 6 RL FJ Pine,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |FJ Pine,,,,,1 x 6 RL FJ Pine,Yes
8928,1 x 6 R/L Pine C&Btr S4S Dry,Interior Trim|Dimensional|Pine,,,,,,1 x 6 R/L Pine C&Btr S4S Dry,Yes
8929,1 x 6 R/L Pine D&Btr Dry S4S,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |D & Btr Pine,,,,,1 x 6 R/L Pine D&Btr Dry S4S,Yes
8930,1 x 6 R/L Pine FJ S4S,Interior Trim|Dimensional|Pine,,,,,,1 x 6 R/L Pine FJ S4S,Yes
8931,1 x 8 RL FJ Pine ,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |FJ Pine,,,,,1 x 8 RL FJ Pine,Yes
19174,1 x 2 - R/L Real Trim,"Cornice, Siding, Ext. Trim|Dimensional|Real Trim","Cornice, Siding, Ext. Trim|Trimboard|Real Trim",,,,,1 x 2 - R/L Real Trim,Yes
8933,1 x 8 R/L Pine C&Btr S4S Dry,Interior Trim|Dimensional|Pine,,,,,,1 x 8 R/L Pine C&Btr S4S Dry,Yes
8934,1 x 8 R/L Pine D&Btr Dry S4S ,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |D & Btr Pine,,,,,1 x 8 R/L Pine D&Btr Dry S4S,Yes
8935,1 x 8 R/L Pine FJ S4S,Interior Trim|Dimensional|Pine,,,,,,1 x 8 R/L Pine FJ S4S,Yes
8936,5/4 x 8' R/L Pine Dry S4S FJ,Interior Trim|Dimensional|Pine,,,,,,5/4 x 8' R/L Pine Dry S4S FJ,Yes
8937,1 x 10 Pine,Interior Trim|Dimensional|Pine,,,,,,1 x 10 Pine,Yes
8938,1 x 10 Pine FJ,Interior Trim|Dimensional|Pine,,,,,,1 x 10 Pine FJ,Yes
8939,1 x 12 RL FJ Pine,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |FJ Pine,,,,,1 x 12 RL FJ Pine,Yes
8940,1 x 12 R/L Pine #2 Dry S4S,Interior Trim|Dimensional|Pine,,,,,,1 x 12 R/L Pine #2 Dry S4S,Yes
8941,1 x 12 R/L Pine C&Btr S4S Dry,Interior Trim|Dimensional|Pine,,,,,,1 x 12 R/L Pine C&Btr S4S Dry,Yes
8942,1 x 12 R/L Pine D&Btr Dry S4S,Interior Trim|Dimensional|Pine,Interior Trim|Texas Region Millwork|Dimensional |D & Btr Pine,,,,,1 x 12 R/L Pine D&Btr Dry S4S,Yes
8943,1 x 12 R/L Pine FJ S4S,Interior Trim|Dimensional|Pine,,,,,,1 x 12 R/L Pine FJ S4S,Yes
8944,1 x 2 - 10' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 10' Poplar S4S,Yes
8945,1 x 2 - 12' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 12' Poplar S4S,Yes
8946,1 x 2 - 14' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 14' Poplar S4S,Yes
8947,1 x 2 - 16' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 16' Poplar S4S,Yes
8948,1 x 2 - 6' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 6' Poplar S4S,Yes
8949,1 x 2 - 7' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 7' Poplar S4S,Yes
8950,1 x 2 - 8' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 2 - 8' Poplar S4S,Yes
8951,1 x 3 - 10' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 3 - 10' Poplar S4S,Yes
8952,1 x 3 - 12' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 3 - 12' Poplar S4S,Yes
8953,1 x 3 - 14' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 3 - 14' Poplar S4S,Yes
8954,1 x 3 - 16' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 3 - 16' Poplar S4S,Yes
8955,1 x 3 - 6' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 3 - 6' Poplar S4S,Yes
8956,1 x 3 - 8' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 3 - 8' Poplar S4S,Yes
8957,1 x 4 - 10' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 4 - 10' Poplar S4S,Yes
8958,1 x 4 - 12' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 4 - 12' Poplar S4S,Yes
8959,1 x 4 - 14' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 4 - 14' Poplar S4S,Yes
8960,1 x 4 - 16' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 4 - 16' Poplar S4S,Yes
8961,1 x 4 - 6' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 4 - 6' Poplar S4S,Yes
8962,1 x 4 - 8' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 4 - 8' Poplar S4S,Yes
8963,1 x 6 - 10' Poplar S4S,Interior Trim|Dimensional|Poplar,,,,,,1 x 6 - 10' Poplar S4S,Yes
